order_id,order_date,customer_id,product_id,region,sales,quantity,discount,profit
O01546,2023-02-10,C0165,P0035,East,3005.09,2,0.18,61.26
O01547,2022-07-29,C0030,P0007,North,1935.54,5,0.03,744.78
O01548,2022-11-08,C0197,P0040,West,1775.26,5,0.21,287.11
O01549,2022-08-28,C0025,P0003,West,2927.62,3,0.27,506.82
O01550,2023-11-12,C0069,P0045,East,2868.79,3,0.11,27.55
O01551,2022-05-02,C0131,P0003,East,2782.72,3,0.05,288.98
O01552,2022-07-18,C0192,P0039,North,4041.12,1,0.17,436.49
O01553,2022-04-09,C0170,P0029,East,3857.25,1,0.08,269.96
O01554,2023-11-11,C0144,P0006,South,2842.07,3,0.16,-99.03
O01555,2022-01-24,C0182,P0034,South,2447.91,4,0.08,362.63
O01556,2023-06-11,C0136,P0031,South,4786.16,2,0.26,532.73
O01557,2022-12-24,C0149,P0006,South,3321.63,1,0.06,374.63
O01558,2022-12-07,C0035,P0029,West,3899.28,2,0.18,-111.59
O01559,2023-11-18,C0129,P0028,North,826.96,2,0.03,86.66
O01560,2023-03-02,C0122,P0031,East,2854.34,1,0.3,103.11
O01561,2023-10-08,C0147,P0026,West,1713.12,5,0.22,687.78
O01562,2023-01-13,C0055,P0008,South,4101.32,3,0.15,364.1
O01563,2022-02-11,C0091,P0027,South,968.63,2,0.29,-25.63
O01564,2023-10-18,C0133,P0006,North,3025.37,1,0.25,-36.87
O01565,2023-05-11,C0068,P0029,East,3248.89,1,0.01,167.27
O01566,2023-05-11,C0055,P0033,East,2641.72,3,0.08,269.42
O01567,2023-11-08,C0165,P0025,South,2736.05,4,0.1,141.1
O01568,2022-06-11,C0110,P0003,West,3126.06,3,0.25,57.7
O01569,2022-12-17,C0079,P0044,South,3198.41,1,0.24,656.89
O01570,2022-11-01,C0009,P0044,East,2856.95,5,0.23,188.14
O01571,2023-04-27,C0116,P0041,West,1115.83,3,0.14,-88.48
O01572,2023-04-25,C0110,P0018,South,2489.75,5,0.11,91.54
O01573,2023-10-26,C0108,P0037,East,1554.47,4,0.29,-71.76
O01574,2023-01-12,C0056,P0045,East,4384.65,3,0.13,0.28
O01575,2022-10-25,C0115,P0022,South,4872.86,4,0.22,758.17
O01576,2022-08-16,C0101,P0008,North,4278.66,4,0.25,-164.34
O01577,2023-09-28,C0161,P0015,West,2337.53,3,0.11,199.38
O01578,2023-10-25,C0115,P0027,West,1592.17,3,0.28,278.08
O01579,2022-12-06,C0073,P0006,West,3425.9,1,0.28,587.96
O01580,2022-06-03,C0077,P0048,West,1579.39,4,0.24,275.85
O01581,2022-09-29,C0175,P0024,South,3681.19,4,0.09,305.09
O01582,2022-10-19,C0096,P0020,East,4068.86,2,0.27,785.37
O01583,2022-12-21,C0039,P0010,West,1195.88,1,0.1,-153.64
O01584,2022-04-22,C0179,P0042,East,2060.92,5,0.03,47.13
O01585,2022-08-28,C0097,P0019,East,895.55,2,0.18,243.68
O01586,2022-02-14,C0169,P0017,North,1361.74,5,0.24,-43.8
O01587,2023-01-28,C0026,P0001,West,2973.38,1,0.19,554.12
O01588,2023-04-28,C0036,P0023,East,764.97,2,0.28,669.65
O01589,2023-01-30,C0055,P0026,East,4966.54,3,0.17,367.99
O01590,2023-01-31,C0097,P0049,East,2973.64,3,0.21,469.54
O01591,2022-07-08,C0190,P0046,West,3210.19,1,0.08,322.33
O01592,2022-12-10,C0131,P0014,North,2512.75,4,0.2,-143.82
O01593,2023-07-24,C0002,P0011,North,2233.45,3,0.06,508.47
O01594,2023-04-26,C0034,P0028,North,2071.49,1,0.06,695.01
O01595,2022-05-20,C0022,P0050,North,1328.1,5,0.09,-2.68
O01596,2022-10-04,C0111,P0044,South,2574.16,2,0.25,450.52
O01597,2022-05-14,C0179,P0050,West,3050.84,1,0.15,733.18
O01598,2022-11-15,C0011,P0025,South,4242.14,2,0.23,314.32
O01599,2023-01-30,C0186,P0048,East,718.28,5,0.3,599.55
O01600,2022-07-17,C0034,P0045,North,3043.3,3,0.14,355.51
O01601,2023-07-25,C0114,P0004,South,3637.04,3,0.18,-6.85
O01602,2022-10-20,C0158,P0046,East,4931.5,2,0.12,507.19
O01603,2023-01-18,C0183,P0014,West,3263.08,1,0.01,442.91
O01604,2023-01-27,C0132,P0031,North,1309.31,4,0.22,276.74
O01605,2023-10-23,C0050,P0039,South,678.85,5,0.29,781.08
O01606,2022-08-09,C0177,P0049,West,1003.92,3,0.13,351.09
O01607,2022-02-13,C0013,P0005,West,2620.09,5,0.08,-4.27
O01608,2023-04-26,C0056,P0006,West,3605.15,2,0.15,-143.65
O01609,2023-11-09,C0133,P0008,North,3250.36,5,0.16,341.83
O01610,2022-06-28,C0072,P0024,North,4712.73,4,0.23,127.41
O01611,2023-10-17,C0062,P0035,East,4672.49,5,0.2,174.65
O01612,2023-08-13,C0197,P0031,West,1330.4,1,0.04,121.47
O01613,2022-05-10,C0084,P0045,West,3392.07,1,0.1,370.11
O01614,2022-08-04,C0028,P0037,East,4498.29,5,0.29,-53.85
O01615,2023-03-02,C0115,P0041,West,4464.69,3,0.19,462.23
O01616,2022-11-16,C0183,P0025,East,3063.26,3,0.08,224.64
O01617,2022-06-24,C0068,P0041,North,562.59,5,0.1,384.03
O01618,2022-09-30,C0069,P0050,West,877.35,4,0.21,740.57
O01619,2022-01-24,C0050,P0025,East,3761.56,3,0.02,-25.98
O01620,2022-10-02,C0052,P0011,North,1417.76,1,0.04,665.66
O01621,2022-11-14,C0024,P0018,North,4843.56,4,0.0,652.74
O01622,2023-05-09,C0062,P0018,West,1453.64,3,0.15,-180.88
O01623,2023-02-04,C0045,P0013,North,3775.9,5,0.19,687.87
O01624,2023-04-04,C0092,P0004,North,2923.73,5,0.14,661.45
O01625,2022-06-06,C0006,P0038,South,3523.64,5,0.0,673.14
O01626,2022-02-20,C0118,P0011,West,4293.78,2,0.29,323.55
O01627,2023-03-01,C0109,P0003,South,621.15,4,0.24,586.63
O01628,2023-09-26,C0192,P0006,East,3632.91,1,0.1,105.68
O01629,2022-06-18,C0047,P0039,South,3173.19,5,0.06,-161.27
O01630,2023-07-07,C0120,P0029,North,4769.85,1,0.18,-171.11
O01631,2022-03-11,C0117,P0020,West,3332.15,1,0.01,733.29
O01632,2023-03-12,C0105,P0042,East,4918.68,3,0.09,430.11
O01633,2022-02-27,C0091,P0021,South,4461.13,1,0.01,369.07
O01634,2022-03-14,C0001,P0007,West,1535.69,4,0.13,246.75
O01635,2023-06-30,C0033,P0030,West,896.43,5,0.08,18.93
O01636,2023-09-01,C0079,P0003,East,4583.51,1,0.05,175.6
O01637,2022-09-22,C0101,P0001,South,2794.55,1,0.27,593.61
O01638,2023-06-24,C0127,P0021,North,3024.2,5,0.17,272.14
O01639,2022-09-19,C0074,P0021,West,4800.25,4,0.06,707.52
O01640,2022-11-15,C0026,P0038,West,3786.24,5,0.14,525.62
O01641,2022-06-15,C0003,P0003,South,2756.32,5,0.11,76.4
O01642,2023-08-08,C0033,P0009,West,668.86,3,0.01,356.08
O01643,2023-03-14,C0182,P0020,North,1359.02,2,0.16,478.43
O01644,2022-01-07,C0099,P0023,North,1122.43,5,0.15,117.17
O01645,2023-04-07,C0177,P0015,North,3246.63,1,0.08,-106.31
O01646,2022-02-24,C0026,P0015,South,1197.77,2,0.09,265.82
O01647,2023-04-10,C0136,P0046,South,809.08,1,0.23,350.76
O01648,2023-02-17,C0112,P0030,North,3607.71,3,0.19,514.25
O01649,2022-11-21,C0148,P0025,North,4883.84,5,0.26,329.59
O01650,2023-10-13,C0169,P0018,East,3759.83,4,0.1,474.64
O01651,2022-05-18,C0005,P0021,West,2818.65,4,0.04,333.16
O01652,2023-10-31,C0137,P0005,East,4741.43,5,0.22,79.82
O01653,2023-04-18,C0075,P0006,West,894.28,5,0.17,602.73
O01654,2023-04-06,C0054,P0049,North,1407.16,1,0.0,305.5
O01655,2023-02-13,C0131,P0037,North,2182.6,5,0.14,666.44
O01656,2022-08-31,C0034,P0034,West,1658.55,1,0.19,170.04
O01657,2023-01-11,C0060,P0026,South,2341.96,5,0.16,-57.96
O01658,2023-06-01,C0129,P0032,East,531.87,3,0.19,-83.06
O01659,2023-11-17,C0140,P0046,South,4460.24,2,0.25,167.22
O01660,2023-11-20,C0071,P0014,North,2089.45,3,0.22,169.33
O01661,2023-04-17,C0167,P0030,South,4841.97,5,0.25,3.06
O01662,2022-06-09,C0021,P0025,North,2489.03,1,0.08,510.81
O01663,2022-04-08,C0156,P0050,West,1516.73,4,0.12,679.3
O01664,2022-12-22,C0137,P0018,West,4292.53,2,0.0,179.56
O01665,2022-03-25,C0087,P0027,West,1920.33,1,0.04,6.32
O01666,2022-09-15,C0171,P0023,West,4938.74,5,0.11,464.1
O01667,2023-05-18,C0079,P0042,West,4482.11,1,0.12,259.41
O01668,2022-06-13,C0179,P0007,North,3827.16,2,0.08,465.25
O01669,2022-11-05,C0073,P0048,East,647.42,4,0.01,356.74
O01670,2022-06-30,C0192,P0014,South,3488.15,3,0.01,-84.59
O01671,2023-11-28,C0013,P0009,West,1006.58,4,0.01,453.25
O01672,2022-05-02,C0112,P0033,North,4256.99,3,0.26,-73.23
O01673,2023-06-07,C0109,P0022,East,4071.18,4,0.19,-62.14
O01674,2022-12-06,C0124,P0004,East,3204.59,4,0.22,321.69
O01675,2022-03-23,C0154,P0045,East,3460.45,1,0.02,418.86
O01676,2023-03-17,C0072,P0006,North,4211.65,5,0.27,723.07
O01677,2022-12-18,C0168,P0003,South,2705.38,5,0.22,123.59
O01678,2022-02-01,C0197,P0041,North,4971.43,4,0.15,-70.49
O01679,2023-05-05,C0115,P0047,North,4613.38,4,0.11,9.68
O01680,2022-08-27,C0130,P0049,West,4913.53,1,0.3,255.2
O01681,2023-08-21,C0183,P0030,North,1340.15,3,0.2,455.62
O01682,2023-06-20,C0026,P0038,South,4528.7,4,0.28,562.49
O01683,2023-02-14,C0045,P0040,West,964.88,1,0.24,28.6
O01684,2023-03-01,C0072,P0020,North,3089.81,3,0.04,158.5
O01685,2023-03-07,C0112,P0014,East,4266.49,4,0.06,296.03
O01686,2023-06-30,C0144,P0003,South,1461.05,4,0.03,-78.22
O01687,2023-10-03,C0168,P0034,North,4001.79,4,0.24,-181.49
O01688,2022-08-15,C0088,P0039,West,1229.31,3,0.11,670.39
O01689,2022-07-17,C0019,P0014,South,2601.11,4,0.03,745.96
O01690,2023-11-14,C0095,P0034,South,3385.48,3,0.12,332.57
O01691,2023-02-07,C0053,P0030,East,3671.92,1,0.05,155.65
O01692,2023-10-11,C0184,P0016,South,3320.86,2,0.19,720.62
O01693,2022-06-16,C0111,P0028,North,1140.02,2,0.24,-68.47
O01694,2023-03-20,C0009,P0036,North,757.4,3,0.24,562.37
O01695,2023-05-09,C0170,P0015,South,2569.87,3,0.28,512.15
O01696,2023-06-08,C0096,P0016,East,3719.25,1,0.15,474.52
O01697,2023-03-16,C0010,P0006,East,2826.59,4,0.12,581.97
O01698,2023-02-12,C0197,P0047,West,2264.69,5,0.02,339.17
O01699,2023-04-12,C0043,P0034,West,2442.46,2,0.16,457.79
O01700,2023-11-10,C0145,P0028,South,1268.33,4,0.19,702.36
O01701,2023-08-18,C0086,P0012,South,4702.15,4,0.17,-79.54
O01702,2023-04-18,C0172,P0002,North,4718.52,2,0.27,-132.47
O01703,2022-12-25,C0135,P0011,West,526.29,4,0.24,644.11
O01704,2023-02-18,C0024,P0046,East,2797.68,3,0.23,-54.82
O01705,2023-06-21,C0117,P0020,East,3106.72,5,0.26,516.3
O01706,2022-01-30,C0163,P0043,North,1060.36,5,0.23,-134.76
O01707,2023-06-30,C0159,P0020,West,2927.98,1,0.09,545.48
O01708,2023-02-23,C0160,P0035,East,4747.62,5,0.25,108.16
O01709,2022-02-18,C0026,P0036,South,3171.97,3,0.24,33.61
O01710,2023-09-30,C0068,P0017,West,4828.82,2,0.01,616.57
O01711,2022-07-03,C0064,P0045,North,700.87,1,0.0,634.98
O01712,2023-03-30,C0034,P0028,North,1008.66,2,0.14,521.0
O01713,2022-07-23,C0016,P0041,South,2967.79,1,0.19,518.03
O01714,2022-04-30,C0096,P0045,South,889.83,1,0.01,110.64
O01715,2022-06-24,C0150,P0015,West,2586.02,1,0.2,126.95
O01716,2023-05-10,C0039,P0050,West,3857.65,2,0.27,276.49
O01717,2022-11-07,C0057,P0045,East,4619.51,5,0.1,0.1
O01718,2022-01-20,C0045,P0021,East,3347.67,2,0.02,538.44
O01719,2023-08-11,C0119,P0025,West,4394.87,4,0.25,4.82
O01720,2023-02-18,C0109,P0039,West,2178.07,2,0.08,450.66
O01721,2023-03-10,C0115,P0023,East,4658.67,5,0.2,695.07
O01722,2023-06-02,C0160,P0031,East,1418.78,1,0.13,422.18
O01723,2022-10-31,C0052,P0036,South,3941.48,1,0.07,196.43
O01724,2022-02-18,C0135,P0003,East,3490.53,2,0.21,-116.16
O01725,2023-10-22,C0149,P0049,North,2030.78,3,0.15,539.26
O01726,2022-08-03,C0171,P0024,West,2415.67,2,0.09,766.37
O01727,2022-11-04,C0056,P0021,East,4925.73,2,0.3,485.61
O01728,2023-01-29,C0017,P0026,North,3513.36,5,0.16,-116.21
O01729,2023-10-27,C0104,P0011,North,4351.28,2,0.27,47.88
O01730,2022-11-24,C0072,P0021,East,1392.69,5,0.0,-18.94
O01731,2022-04-14,C0057,P0034,West,3346.32,1,0.04,162.03
O01732,2022-08-13,C0128,P0002,South,2128.85,3,0.16,755.66
O01733,2023-07-05,C0157,P0018,South,936.89,3,0.14,451.14
O01734,2022-03-27,C0041,P0017,North,4677.38,3,0.2,-88.22
O01735,2022-05-26,C0098,P0035,West,4460.83,4,0.15,614.82
O01736,2023-08-23,C0026,P0023,South,1683.61,3,0.08,-147.3
O01737,2023-06-25,C0034,P0021,East,963.97,2,0.28,329.75
O01738,2023-09-07,C0063,P0013,North,3922.06,3,0.19,-124.33
O01739,2022-03-08,C0128,P0039,North,3568.66,1,0.24,412.4
O01740,2022-03-20,C0018,P0030,South,3569.05,4,0.15,498.62
O01741,2022-09-04,C0162,P0037,East,3944.9,2,0.07,335.7
O01742,2023-05-09,C0064,P0043,East,1185.8,3,0.08,-147.35
O01743,2022-10-19,C0154,P0047,West,2917.72,1,0.2,490.65
O01744,2023-11-02,C0176,P0012,South,1835.01,3,0.23,110.55
O01745,2023-03-12,C0169,P0021,West,2699.26,4,0.29,707.54
O01746,2022-12-24,C0029,P0010,West,3901.95,3,0.11,580.89
O01747,2023-07-16,C0089,P0043,South,1872.95,5,0.27,499.83
O01748,2022-11-11,C0044,P0030,North,1900.68,1,0.09,689.18
O01749,2022-07-03,C0053,P0042,East,1752.27,5,0.3,583.95
O01750,2023-11-06,C0162,P0033,West,3755.54,5,0.06,-48.89
O01751,2023-07-18,C0047,P0004,South,2413.19,5,0.23,143.42
O01752,2023-10-29,C0040,P0034,East,2481.62,4,0.15,-15.28
O01753,2023-09-12,C0065,P0015,East,1661.24,2,0.02,181.82
O01754,2023-01-22,C0143,P0017,North,706.97,3,0.18,461.82
O01755,2022-11-25,C0043,P0039,West,4942.39,5,0.17,-27.35
O01756,2023-02-20,C0042,P0029,North,702.98,1,0.07,23.86
O01757,2023-01-25,C0128,P0050,West,2407.87,3,0.0,274.71
O01758,2022-10-01,C0189,P0037,North,4882.58,1,0.01,-153.51
O01759,2022-12-12,C0180,P0030,South,2952.6,3,0.2,725.35
O01760,2023-04-14,C0089,P0034,North,2338.82,1,0.12,-18.41
O01761,2022-02-22,C0017,P0025,East,1204.44,4,0.23,635.24
O01762,2022-03-11,C0022,P0047,North,1737.21,2,0.02,364.49
O01763,2023-03-16,C0126,P0043,North,3983.67,3,0.21,-43.8
O01764,2022-08-31,C0024,P0026,West,4232.88,5,0.01,178.13
O01765,2022-03-09,C0122,P0046,East,3518.78,5,0.13,377.9
O01766,2022-03-11,C0045,P0042,South,3715.8,1,0.07,330.5
O01767,2023-06-10,C0128,P0018,West,4238.15,3,0.16,-13.81
O01768,2023-05-05,C0032,P0027,South,3599.02,3,0.17,109.88
O01769,2023-02-21,C0149,P0006,South,2549.99,1,0.13,113.48
O01770,2023-03-01,C0134,P0025,West,613.47,3,0.29,-60.82
O01771,2022-11-01,C0044,P0049,North,822.45,3,0.04,82.19
O01772,2022-09-10,C0122,P0007,East,3653.18,2,0.26,494.86
O01773,2022-04-10,C0059,P0039,West,1321.56,2,0.06,487.98
O01774,2022-11-08,C0029,P0008,East,3935.44,4,0.13,7.08
O01775,2023-04-04,C0089,P0004,South,2071.51,4,0.09,-191.41
O01776,2023-07-11,C0033,P0025,West,1661.32,1,0.09,277.83
O01777,2023-09-09,C0081,P0040,East,3754.92,2,0.22,688.61
O01778,2022-08-29,C0146,P0020,South,1802.83,3,0.2,130.45
O01779,2022-11-28,C0118,P0009,West,3337.52,3,0.24,167.27
O01780,2023-07-17,C0029,P0030,West,589.28,2,0.19,304.85
O01781,2023-07-20,C0023,P0016,West,3206.05,1,0.18,604.53
O01782,2022-01-06,C0074,P0021,North,2809.45,1,0.03,-189.02
O01783,2022-10-18,C0181,P0010,North,1087.93,4,0.1,543.04
O01784,2022-01-24,C0015,P0015,West,4138.3,1,0.15,-92.78
O01785,2023-06-13,C0083,P0025,East,4439.36,4,0.07,471.6
O01786,2022-04-17,C0171,P0017,East,2504.31,1,0.18,48.85
O01787,2023-04-17,C0120,P0032,West,4230.21,5,0.02,572.06
O01788,2022-09-18,C0178,P0045,North,2945.98,2,0.23,643.08
O01789,2022-08-18,C0019,P0020,West,4289.66,3,0.29,676.53
O01790,2022-03-28,C0079,P0047,South,588.42,2,0.13,708.67
O01791,2023-07-10,C0139,P0027,West,696.46,1,0.12,761.51
O01792,2023-03-13,C0073,P0035,South,823.07,1,0.02,645.11
O01793,2022-08-14,C0147,P0034,South,4773.17,5,0.17,351.88
O01794,2023-11-11,C0184,P0012,East,2573.87,5,0.0,502.81
O01795,2022-03-18,C0011,P0020,North,2591.07,1,0.25,-143.34
O01796,2022-07-09,C0058,P0042,West,4587.27,2,0.21,-111.93
O01797,2022-09-14,C0038,P0024,East,4502.54,3,0.14,279.55
O01798,2023-10-09,C0142,P0037,North,817.4,5,0.13,716.52
O01799,2023-02-02,C0124,P0048,West,4143.06,1,0.18,592.49
O01800,2023-06-13,C0003,P0034,North,3053.84,5,0.01,492.34
O01801,2023-06-01,C0128,P0013,South,925.95,2,0.13,684.78
O01802,2023-02-19,C0015,P0011,South,2422.76,4,0.03,-46.41
O01803,2023-10-01,C0155,P0011,North,1553.26,2,0.22,593.5
O01804,2022-07-06,C0186,P0042,West,1537.11,3,0.1,392.13
O01805,2022-06-11,C0192,P0044,South,4253.3,5,0.29,319.56
O01806,2022-03-26,C0079,P0050,North,2161.78,5,0.09,256.48
O01807,2023-09-07,C0187,P0010,South,1494.63,4,0.25,368.87
O01808,2023-02-14,C0144,P0026,South,2581.56,4,0.27,423.15
O01809,2022-07-23,C0176,P0013,North,3274.12,5,0.05,723.48
O01810,2023-05-13,C0117,P0043,East,4918.32,5,0.25,-82.76
O01811,2022-11-02,C0172,P0029,South,3833.7,5,0.07,387.29
O01812,2023-04-30,C0056,P0045,South,2002.71,3,0.25,50.03
O01813,2023-03-24,C0001,P0027,West,3399.6,1,0.21,192.58
O01814,2022-05-10,C0101,P0034,East,2258.79,3,0.28,738.56
O01815,2023-09-26,C0064,P0011,West,3052.77,5,0.15,706.66
O01816,2022-04-07,C0082,P0028,South,3955.97,5,0.29,447.93
O01817,2023-10-16,C0143,P0031,West,1841.65,1,0.15,144.1
O01818,2022-08-22,C0087,P0035,East,2528.82,4,0.22,-138.11
O01819,2023-03-08,C0191,P0026,South,1809.38,4,0.16,185.8
O01820,2023-03-18,C0114,P0006,South,864.33,5,0.29,484.19
O01821,2023-09-04,C0033,P0038,West,4682.71,1,0.2,262.61
O01822,2022-02-13,C0130,P0023,East,2259.11,4,0.08,368.94
O01823,2022-08-15,C0164,P0004,East,2657.49,4,0.13,536.51
O01824,2023-06-15,C0070,P0047,East,3308.85,1,0.01,724.2
O01825,2023-05-07,C0018,P0011,West,1191.95,2,0.2,615.22
O01826,2022-10-14,C0156,P0022,North,3625.7,5,0.24,294.43
O01827,2023-04-04,C0009,P0032,East,1299.05,3,0.16,514.9
O01828,2023-01-16,C0019,P0047,South,1447.61,1,0.16,293.48
O01829,2023-05-13,C0147,P0002,West,2581.4,4,0.18,-151.78
O01830,2023-06-18,C0188,P0043,South,805.55,1,0.13,111.01
O01831,2022-03-10,C0158,P0031,South,2808.26,2,0.0,411.86
O01832,2022-07-14,C0045,P0044,North,2721.3,1,0.01,315.89
O01833,2022-06-11,C0124,P0005,South,4449.15,2,0.09,729.83
O01834,2023-09-17,C0144,P0005,East,2784.4,4,0.01,770.09
O01835,2022-07-26,C0026,P0045,North,2822.1,1,0.14,447.18
O01836,2023-05-29,C0127,P0050,West,3785.57,1,0.08,98.12
O01837,2023-10-10,C0040,P0044,West,4506.8,5,0.01,252.28
O01838,2022-05-07,C0063,P0006,South,881.48,3,0.22,631.43
O01839,2022-03-23,C0188,P0045,North,2621.62,2,0.12,427.05
O01840,2023-06-26,C0076,P0044,North,1088.68,4,0.0,660.28
O01841,2022-03-31,C0060,P0039,East,3229.81,5,0.11,8.07
O01842,2023-09-07,C0134,P0013,North,738.09,5,0.3,290.95
O01843,2023-07-19,C0042,P0029,East,4106.22,4,0.17,-188.08
O01844,2023-07-27,C0158,P0036,North,2229.43,3,0.26,761.01
O01845,2022-01-13,C0104,P0015,East,997.15,5,0.29,695.26
O01846,2023-07-25,C0134,P0050,West,868.87,3,0.24,-22.91
O01847,2022-04-29,C0090,P0024,East,2480.18,5,0.16,382.97
O01848,2023-09-23,C0190,P0020,East,3716.38,1,0.0,749.47
O01849,2023-12-02,C0092,P0005,South,2976.42,5,0.07,660.84
O01850,2023-07-03,C0030,P0049,North,3371.14,4,0.02,537.63
O01851,2022-07-23,C0119,P0041,South,3462.07,3,0.11,301.96
O01852,2023-02-05,C0056,P0043,West,2455.25,3,0.06,273.11
O01853,2023-10-23,C0121,P0034,East,4417.5,5,0.27,385.06
O01854,2023-07-16,C0159,P0035,South,1024.02,5,0.28,468.9
O01855,2023-06-25,C0181,P0037,North,1627.9,3,0.23,45.01
O01856,2022-10-01,C0081,P0034,North,4736.5,5,0.27,369.51
O01857,2022-09-28,C0175,P0014,East,4530.27,2,0.01,-167.84
O01858,2023-03-25,C0111,P0031,North,2927.57,5,0.23,-187.84
O01859,2022-03-07,C0158,P0038,East,2645.58,4,0.15,148.83
O01860,2022-02-02,C0074,P0019,South,1876.78,4,0.16,751.24
O01861,2022-04-13,C0064,P0034,North,4102.5,2,0.28,147.0
O01862,2022-02-06,C0173,P0002,West,4885.32,3,0.28,163.08
O01863,2022-04-23,C0108,P0026,North,4736.34,5,0.23,-123.03
O01864,2022-03-16,C0175,P0038,West,3840.28,4,0.03,52.39
O01865,2022-07-21,C0189,P0025,West,1133.23,1,0.26,-43.24
O01866,2022-08-22,C0039,P0028,South,4838.25,5,0.28,-48.71
O01867,2022-09-18,C0004,P0034,North,687.33,1,0.15,-61.16
O01868,2023-07-21,C0157,P0007,East,3142.04,4,0.21,100.06
O01869,2023-03-30,C0007,P0014,South,4891.3,2,0.25,564.85
O01870,2023-04-10,C0169,P0032,East,4357.74,2,0.01,517.79
O01871,2023-01-25,C0039,P0021,East,2452.47,3,0.11,-31.45
O01872,2022-07-08,C0163,P0039,South,3690.78,1,0.15,638.23
O01873,2022-09-01,C0111,P0010,South,2227.97,4,0.06,730.26
O01874,2023-05-23,C0178,P0001,West,3555.86,4,0.27,544.31
O01875,2023-02-08,C0084,P0036,South,3261.04,5,0.15,278.47
O01876,2023-02-07,C0082,P0002,South,1246.17,4,0.27,-119.07
O01877,2022-05-03,C0101,P0018,East,4255.0,1,0.22,668.93
O01878,2022-05-20,C0022,P0047,West,3354.47,5,0.3,709.84
O01879,2022-09-11,C0045,P0044,East,1706.63,5,0.03,85.98
O01880,2023-09-29,C0103,P0020,North,4026.8,5,0.12,369.29
O01881,2022-04-28,C0140,P0029,East,4364.16,4,0.06,738.68
O01882,2023-08-02,C0155,P0008,South,3307.1,4,0.12,436.14
O01883,2022-07-28,C0021,P0034,South,1763.88,5,0.21,645.9
O01884,2022-01-31,C0163,P0002,North,4454.74,3,0.24,95.17
O01885,2022-05-06,C0145,P0036,West,2120.58,1,0.09,189.69
O01886,2023-07-20,C0177,P0005,South,3742.62,4,0.17,-46.42
O01887,2022-01-29,C0170,P0008,South,4032.33,4,0.02,597.34
O01888,2023-03-03,C0161,P0003,South,2747.23,1,0.09,473.26
O01889,2022-07-21,C0168,P0021,West,2334.5,5,0.12,487.42
O01890,2022-08-21,C0068,P0043,South,3611.39,4,0.16,475.94
O01891,2022-06-18,C0166,P0006,South,1044.07,1,0.05,62.89
O01892,2022-02-17,C0160,P0011,South,4074.84,1,0.17,575.95
O01893,2023-11-29,C0174,P0031,North,1228.96,4,0.28,297.4
O01894,2023-10-30,C0007,P0046,North,3219.78,2,0.1,563.47
O01895,2023-04-19,C0029,P0003,North,2850.4,5,0.06,432.18
O01896,2022-02-02,C0098,P0028,South,2543.46,2,0.03,723.88
O01897,2023-03-01,C0122,P0007,West,3675.46,3,0.23,725.94
O01898,2022-10-01,C0125,P0026,South,3480.72,2,0.25,520.87
O01899,2022-10-29,C0180,P0010,North,2884.4,3,0.23,69.26
O01900,2023-04-25,C0005,P0008,West,3425.39,5,0.23,109.24
O01901,2022-05-17,C0111,P0015,West,3676.46,3,0.27,111.77
O01902,2023-03-21,C0007,P0037,South,3766.87,4,0.27,-144.82
O01903,2023-11-18,C0164,P0017,North,2132.98,2,0.08,789.47
O01904,2022-03-01,C0104,P0022,East,4131.3,4,0.15,-160.37
O01905,2023-01-29,C0106,P0017,North,3903.79,1,0.14,-115.22
O01906,2022-01-10,C0014,P0021,North,3362.82,2,0.25,643.16
O01907,2022-01-28,C0035,P0005,North,836.89,3,0.13,651.67
O01908,2022-06-26,C0035,P0043,North,4478.96,4,0.22,163.2
O01909,2023-05-12,C0182,P0044,East,1576.65,2,0.1,139.99
O01910,2022-04-20,C0003,P0021,North,1308.29,2,0.27,599.33
O01911,2023-02-16,C0186,P0045,South,601.65,5,0.13,-24.02
O01912,2023-07-24,C0145,P0048,West,1978.26,5,0.29,250.56
O01913,2022-12-15,C0102,P0005,East,2608.0,2,0.01,438.09
O01914,2023-03-14,C0034,P0043,North,4703.4,4,0.18,-194.86
O01915,2023-11-27,C0015,P0025,South,2109.78,2,0.07,610.95
O01916,2022-04-09,C0031,P0012,South,1803.28,5,0.17,24.2
O01917,2023-07-07,C0046,P0044,South,3429.03,4,0.17,212.2
O01918,2022-09-27,C0126,P0033,West,2046.44,3,0.13,541.82
O01919,2023-06-27,C0159,P0014,West,1549.21,4,0.13,153.09
O01920,2023-07-11,C0101,P0030,South,2967.43,5,0.28,-94.65
O01921,2023-10-14,C0010,P0021,South,1848.5,1,0.29,365.1
O01922,2023-07-01,C0188,P0023,South,3907.48,5,0.22,49.56
O01923,2022-01-25,C0178,P0018,South,1191.36,2,0.0,45.16
O01924,2022-08-29,C0104,P0039,South,4724.03,4,0.11,643.08
O01925,2023-07-05,C0191,P0035,West,1061.73,1,0.09,571.97
O01926,2022-11-10,C0045,P0035,North,1734.64,5,0.27,781.17
O01927,2022-09-18,C0110,P0041,East,4684.82,2,0.06,545.78
O01928,2023-10-22,C0059,P0004,East,3026.85,3,0.24,380.53
O01929,2023-04-14,C0188,P0034,East,900.58,5,0.26,736.65
O01930,2022-05-04,C0118,P0019,East,4653.57,5,0.1,628.32
O01931,2023-05-26,C0122,P0026,South,3745.31,5,0.15,776.88
O01932,2023-05-11,C0088,P0048,East,3043.35,2,0.03,603.18
